	seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
16073	LON_SL+_GGOE01041364.1	+	intron	4902	5343.0	442.0	0.0	+	.	LON_OG0031914	substring_1
16074	LON_SL+_GGOE01041364.1	+	fine	5344	5440.0	96.0	100.0	+	.	LON_OG0031914	substring_1
16075	LON_SL+_GGOE01041364.1	+	intron	5441	5575.0	135.0	0.0	+	.	LON_OG0031914	substring_1
16076	LON_SL+_GGOE01041364.1	+	fine	5576	5641.0	65.0	100.0	+	.	LON_OG0031914	substring_1
16077	LON_SL+_GGOE01041364.1	+	intron	5642	5867.0	226.0	0.0	+	.	LON_OG0031914	substring_1
16078	LON_SL+_GGOE01041364.1	+	fine	5868	5945.0	77.0	100.0	+	.	LON_OG0031914	substring_1
16079	LON_SL+_GGOE01041364.1	+	intron	5946	6035.0	90.0	0.0	+	.	LON_OG0031914	substring_1
16080	LON_SL+_GGOE01041364.1	+	fine	6036	6166.0	130.0	100.0	+	.	LON_OG0031914	substring_1
16081	LON_SL+_GGOE01041436.1	+	fine	2877	3283.0	406.0	99.02	+	.	LON_OG0031920	substring_1
16082	LON_SL+_GGOE01041436.1	+	intron	3284	5933.0	2650.0	0.0	+	.	LON_OG0031920	substring_1
16083	LON_SL+_GGOE01041436.1	+	fine	5934	6038.0	104.0	100.0	+	.	LON_OG0031920	substring_1
16084	LON_SL+_GGOE01041653.1	+	fine	265	400.0	135.0	100.0	+	.	LON_OG0031936	substring_1
16085	LON_SL+_GGOE01041653.1	+	intron	401	1526.0	1126.0	0.0	+	.	LON_OG0031936	substring_1
16086	LON_SL+_GGOE01041653.1	+	fine	1527	1657.0	130.0	100.0	+	.	LON_OG0031936	substring_1
16087	LON_SL+_GGOE01041653.1	+	intron	1658	1825.0	168.0	0.0	+	.	LON_OG0031936	substring_1
16088	LON_SL+_GGOE01041653.1	+	fine	1826	1884.0	58.0	100.0	+	.	LON_OG0031936	substring_1
16089	LON_SL+_GGOE01041653.1	+	intron	1885	2405.0	521.0	0.0	+	.	LON_OG0031936	substring_1
16090	LON_SL+_GGOE01041653.1	+	fine	2406	2544.0	138.0	100.0	+	.	LON_OG0031936	substring_1
16091	LON_SL+_GGOE01041653.1	+	intron	2545	2630.0	86.0	0.0	+	.	LON_OG0031936	substring_1
16092	LON_SL+_GGOE01041653.1	+	fine	2631	2802.0	171.0	100.0	+	.	LON_OG0031936	substring_1
16093	LON_SL+_GGOE01041653.1	+	intron	2803	2867.0	65.0	0.0	+	.	LON_OG0031936	substring_1
16094	LON_SL+_GGOE01041653.1	+	fine	2868	2919.0	51.0	100.0	+	.	LON_OG0031936	substring_1
16095	LON_SL+_GGOE01041653.1	+	intron	2920	3447.0	528.0	0.0	+	.	LON_OG0031936	substring_1
16096	LON_SL+_GGOE01041653.1	+	fine	3448	3880.0	432.0	98.61	+	.	LON_OG0031936	substring_1
16097	LON_SL+_GGOE01042166.1	+	fine	2339	2387.0	48.0	100.0	+	.	LON_OG0031976	substring_1
16098	LON_SL+_GGOE01042166.1	+	intron	2388	2685.0	298.0	0.0	+	.	LON_OG0031976	substring_1
16099	LON_SL+_GGOE01042166.1	+	fine	2686	2868.0	182.0	100.0	+	.	LON_OG0031976	substring_1
16100	LON_SL+_GGOE01042166.1	+	intron	2869	4194.0	1326.0	0.0	+	.	LON_OG0031976	substring_1
16101	LON_SL+_GGOE01042166.1	+	fine	4195	4448.0	253.0	100.0	+	.	LON_OG0031976	substring_1
16102	LON_SL+_GGOE01042305.1	+	fine	200	490.0	290.0	100.0	+	.	LON_OG0031983	substring_1
16103	LON_SL+_GGOE01042305.1	+	intron	491	568.0	78.0	0.0	+	.	LON_OG0031983	substring_1
16104	LON_SL+_GGOE01042305.1	+	fine	569	638.0	69.0	100.0	+	.	LON_OG0031983	substring_1
16105	LON_SL+_GGOE01042305.1	+	intron	639	1190.0	552.0	0.0	+	.	LON_OG0031983	substring_1
16106	LON_SL+_GGOE01042305.1	+	fine	1191	1223.0	32.0	100.0	+	.	LON_OG0031983	substring_1
16107	LON_SL+_GGOE01042305.1	+	intron	1224	24536.0	23313.0	0.0	+	.	LON_OG0031983	substring_1
16108	LON_SL+_GGOE01042305.1	+	fine	24537	24718.0	181.0	100.0	+	.	LON_OG0031983	substring_1
16109	LON_SL+_GGOE01042305.1	+	intron	24719	24809.0	91.0	0.0	+	.	LON_OG0031983	substring_1
16110	LON_SL+_GGOE01042305.1	+	fine	24810	24987.0	177.0	100.0	+	.	LON_OG0031983	substring_1
16111	LON_SL+_GGOE01042305.1	+	intron	24988	25400.0	413.0	0.0	+	.	LON_OG0031983	substring_1
16112	LON_SL+_GGOE01042305.1	+	fine	25401	25557.0	156.0	100.0	+	.	LON_OG0031983	substring_1
16113	LON_SL+_GGOE01042305.1	+	intron	25558	26123.0	566.0	0.0	+	.	LON_OG0031983	substring_1
16114	LON_SL+_GGOE01042305.1	+	fine	26124	26201.0	77.0	100.0	+	.	LON_OG0031983	substring_1
16115	LON_SL+_GGOE01042305.1	+	intron	26202	26603.0	402.0	0.0	+	.	LON_OG0031983	substring_1
16116	LON_SL+_GGOE01042305.1	+	fine	26604	26788.0	184.0	100.0	+	.	LON_OG0031983	substring_1
16117	LON_SL+_GGOE01042305.1	+	intron	26789	27336.0	548.0	0.0	+	.	LON_OG0031983	substring_1
16118	LON_SL+_GGOE01042305.1	+	fine	27337	27595.0	258.0	100.0	+	.	LON_OG0031983	substring_1
16119	LON_SL+_GGOE01042305.1	+	intron	27596	27901.0	306.0	0.0	+	.	LON_OG0031983	substring_1
16120	LON_SL+_GGOE01042305.1	+	fine	27902	28181.0	279.0	100.0	+	.	LON_OG0031983	substring_1
16121	LON_SL+_GGOE01042305.1	+	intron	28182	28483.0	302.0	0.0	+	.	LON_OG0031983	substring_1
16122	LON_SL+_GGOE01042305.1	+	fine	28484	28614.0	130.0	100.0	+	.	LON_OG0031983	substring_1
16123	LON_SL+_GGOE01042305.1	+	intron	28615	28988.0	374.0	0.0	+	.	LON_OG0031983	substring_1
16124	LON_SL+_GGOE01042305.1	+	fine	28989	29123.0	134.0	100.0	+	.	LON_OG0031983	substring_1
16125	LON_SL+_GGOE01042305.1	+	intron	29124	29472.0	349.0	0.0	+	.	LON_OG0031983	substring_1
16126	LON_SL+_GGOE01042305.1	+	fine	29473	29612.0	139.0	100.0	+	.	LON_OG0031983	substring_1
16127	LON_SL+_GGOE01042305.1	+	intron	29613	30377.0	765.0	0.0	+	.	LON_OG0031983	substring_1
16128	LON_SL+_GGOE01042305.1	+	fine	30378	30477.0	99.0	100.0	+	.	LON_OG0031983	substring_1
16129	LON_SL+_GGOE01042305.1	+	intron	30478	31057.0	580.0	0.0	+	.	LON_OG0031983	substring_1
16130	LON_SL+_GGOE01042305.1	+	fine	31058	31115.0	57.0	100.0	+	.	LON_OG0031983	substring_1
16131	LON_SL+_GGOE01042305.1	+	intron	31116	31479.0	364.0	0.0	+	.	LON_OG0031983	substring_1
16132	LON_SL+_GGOE01042305.1	+	fine	31480	31805.0	325.0	100.0	+	.	LON_OG0031983	substring_1
16133	LON_SL+_GGOE01042350.1	+	fine	824	873.0	49.0	100.0	+	.	LON_OG0031986	substring_1
16134	LON_SL+_GGOE01042350.1	+	intron	874	966.0	93.0	0.0	+	.	LON_OG0031986	substring_1
16135	LON_SL+_GGOE01042350.1	+	fine	967	1036.0	69.0	100.0	+	.	LON_OG0031986	substring_1
16136	LON_SL+_GGOE01042350.1	+	intron	1037	1575.0	539.0	0.0	+	.	LON_OG0031986	substring_1
16137	LON_SL+_GGOE01042350.1	+	fine	1576	1672.0	96.0	100.0	+	.	LON_OG0031986	substring_1
16138	LON_SL+_GGOE01042350.1	+	intron	1673	2338.0	666.0	0.0	+	.	LON_OG0031986	substring_1
16139	LON_SL+_GGOE01042350.1	+	fine	2339	2385.0	46.0	100.0	+	.	LON_OG0031986	substring_1
16140	LON_SL+_GGOE01042350.1	+	intron	2386	2532.0	147.0	0.0	+	.	LON_OG0031986	substring_1
16141	LON_SL+_GGOE01042350.1	+	fine	2533	2611.0	78.0	100.0	+	.	LON_OG0031986	substring_1
16142	LON_SL+_GGOE01042350.1	+	intron	2612	3149.0	538.0	0.0	+	.	LON_OG0031986	substring_1
16143	LON_SL+_GGOE01042350.1	+	fine	3150	3282.0	132.0	100.0	+	.	LON_OG0031986	substring_1
16144	LON_SL+_GGOE01042350.1	+	intron	3283	3930.0	648.0	0.0	+	.	LON_OG0031986	substring_1
16145	LON_SL+_GGOE01042350.1	+	fine	3931	4108.0	177.0	100.0	+	.	LON_OG0031986	substring_1
16146	LON_SL+_GGOE01042350.1	+	intron	4109	4517.0	409.0	0.0	+	.	LON_OG0031986	substring_1
16147	LON_SL+_GGOE01042350.1	+	fine	4518	4887.0	369.0	99.73	+	.	LON_OG0031986	substring_1
16148	LON_SL+_GGOE01042439.1	+	fine	731	900.0	169.0	95.88	+	.	LON_OG0031996	substring_1
16149	LON_SL+_GGOE01042439.1	+	intron	901	1466.0	566.0	0.0	+	.	LON_OG0031996	substring_1
16150	LON_SL+_GGOE01042439.1	+	fine	1467	2060.0	593.0	100.0	+	.	LON_OG0031996	substring_1
16151	LON_SL+_GGOE01042464.1	+	fine	200	359.0	159.0	100.0	+	.	LON_OG0031998	substring_1
16152	LON_SL+_GGOE01042464.1	+	intron	360	612.0	253.0	0.0	+	.	LON_OG0031998	substring_1
16153	LON_SL+_GGOE01042464.1	+	fine	613	734.0	121.0	100.0	+	.	LON_OG0031998	substring_1
16154	LON_SL+_GGOE01042464.1	+	intron	735	976.0	242.0	0.0	+	.	LON_OG0031998	substring_1
16155	LON_SL+_GGOE01042464.1	+	fine	977	1034.0	57.0	100.0	+	.	LON_OG0031998	substring_1
16156	LON_SL+_GGOE01042464.1	+	intron	1035	1196.0	162.0	0.0	+	.	LON_OG0031998	substring_1
16157	LON_SL+_GGOE01042464.1	+	fine	1197	1304.0	107.0	100.0	+	.	LON_OG0031998	substring_1
16158	LON_SL+_GGOE01042464.1	+	intron	1305	1567.0	263.0	0.0	+	.	LON_OG0031998	substring_1
16159	LON_SL+_GGOE01042464.1	+	fine	1568	1757.0	189.0	100.0	+	.	LON_OG0031998	substring_1
16160	LON_SL+_GGOE01042464.1	+	intron	1758	1994.0	237.0	0.0	+	.	LON_OG0031998	substring_1
16161	LON_SL+_GGOE01042464.1	+	fine	1995	2076.0	81.0	100.0	+	.	LON_OG0031998	substring_1
16162	LON_SL+_GGOE01042464.1	+	intron	2077	3465.0	1389.0	0.0	+	.	LON_OG0031998	substring_1
16163	LON_SL+_GGOE01042464.1	+	fine	3466	3602.0	136.0	100.0	+	.	LON_OG0031998	substring_1
16164	LON_SL+_GGOE01042464.1	+	intron	3603	4646.0	1044.0	0.0	+	.	LON_OG0031998	substring_1
16165	LON_SL+_GGOE01042464.1	+	fine	4647	4795.0	148.0	100.0	+	.	LON_OG0031998	substring_1
16166	LON_SL+_GGOE01042464.1	+	intron	4796	5527.0	732.0	0.0	+	.	LON_OG0031998	substring_1
16167	LON_SL+_GGOE01042464.1	+	fine	5528	5781.0	253.0	100.0	+	.	LON_OG0031998	substring_1
16168	LON_SL+_GGOE01042464.1	+	intron	5782	6697.0	916.0	0.0	+	.	LON_OG0031998	substring_1
16169	LON_SL+_GGOE01042464.1	+	fine	6698	6992.0	294.0	99.66	+	.	LON_OG0031998	substring_1
16170	LON_SL+_GGOE01042613.1	+	fine	200	293.0	93.0	100.0	+	.	LON_OG0032011	substring_1
16171	LON_SL+_GGOE01042613.1	+	intron	294	563.0	270.0	0.0	+	.	LON_OG0032011	substring_1
16172	LON_SL+_GGOE01042613.1	+	fine	564	693.0	129.0	100.0	+	.	LON_OG0032011	substring_1
16173	LON_SL+_GGOE01042613.1	+	intron	694	1063.0	370.0	0.0	+	.	LON_OG0032011	substring_1
16174	LON_SL+_GGOE01042613.1	+	fine	1064	1154.0	90.0	100.0	+	.	LON_OG0032011	substring_1
16175	LON_SL+_GGOE01042613.1	+	intron	1155	1549.0	395.0	0.0	+	.	LON_OG0032011	substring_1
16176	LON_SL+_GGOE01042613.1	+	fine	1550	1626.0	76.0	98.7	+	.	LON_OG0032011	substring_1
16177	LON_SL+_GGOE01042613.1	+	intron	1627	2261.0	635.0	0.0	+	.	LON_OG0032011	substring_1
16178	LON_SL+_GGOE01042613.1	+	fine	2262	2362.0	100.0	100.0	+	.	LON_OG0032011	substring_1
16179	LON_SL+_GGOE01042613.1	+	intron	2363	2470.0	108.0	0.0	+	.	LON_OG0032011	substring_1
16180	LON_SL+_GGOE01042613.1	+	fine	2471	2509.0	38.0	100.0	+	.	LON_OG0032011	substring_1
16181	LON_SL+_GGOE01042613.1	+	intron	2510	2895.0	386.0	0.0	+	.	LON_OG0032011	substring_1
16182	LON_SL+_GGOE01042613.1	+	fine	2896	2989.0	93.0	100.0	+	.	LON_OG0032011	substring_1
16183	LON_SL+_GGOE01042613.1	+	intron	2990	3271.0	282.0	0.0	+	.	LON_OG0032011	substring_1
16184	LON_SL+_GGOE01042613.1	+	fine	3272	3359.0	87.0	100.0	+	.	LON_OG0032011	substring_1
16185	LON_SL+_GGOE01042613.1	+	intron	3360	3930.0	571.0	0.0	+	.	LON_OG0032011	substring_1
16186	LON_SL+_GGOE01042613.1	+	fine	3931	3986.0	55.0	100.0	+	.	LON_OG0032011	substring_1
16187	LON_SL+_GGOE01042613.1	+	intron	3987	4239.0	253.0	0.0	+	.	LON_OG0032011	substring_1
16188	LON_SL+_GGOE01042613.1	+	fine	4240	4367.0	127.0	100.0	+	.	LON_OG0032011	substring_1
16189	LON_SL+_GGOE01042613.1	+	intron	4368	4653.0	286.0	0.0	+	.	LON_OG0032011	substring_1
16190	LON_SL+_GGOE01042613.1	+	fine	4654	4786.0	132.0	100.0	+	.	LON_OG0032011	substring_1
16191	LON_SL+_GGOE01042618.1	+	fine	717	818.0	101.0	100.0	+	.	LON_OG0032012	substring_1
16192	LON_SL+_GGOE01042618.1	+	intron	819	1216.0	398.0	0.0	+	.	LON_OG0032012	substring_1
16193	LON_SL+_GGOE01042618.1	+	fine	1217	1311.0	94.0	100.0	+	.	LON_OG0032012	substring_1
16194	LON_SL+_GGOE01042618.1	+	intron	1312	1758.0	447.0	0.0	+	.	LON_OG0032012	substring_1
16195	LON_SL+_GGOE01042618.1	+	fine	1759	1809.0	50.0	100.0	+	.	LON_OG0032012	substring_1
16196	LON_SL+_GGOE01042618.1	+	intron	1810	2816.0	1007.0	0.0	+	.	LON_OG0032012	substring_1
16197	LON_SL+_GGOE01042618.1	+	fine	2817	2932.0	115.0	100.0	+	.	LON_OG0032012	substring_1
16198	LON_SL+_GGOE01042618.1	+	intron	2933	3977.0	1045.0	0.0	+	.	LON_OG0032012	substring_1
16199	LON_SL+_GGOE01042618.1	+	fine	3978	4030.0	52.0	100.0	+	.	LON_OG0032012	substring_1
16200	LON_SL+_GGOE01042618.1	+	intron	4031	5078.0	1048.0	0.0	+	.	LON_OG0032012	substring_1
16201	LON_SL+_GGOE01042618.1	+	fine	5079	5333.0	254.0	100.0	+	.	LON_OG0032012	substring_1
16202	LON_SL+_GGOE01042871.1	+	fine	596	712.0	116.0	100.0	+	.	LON_OG0032033	substring_1
16203	LON_SL+_GGOE01042871.1	+	intron	713	1283.0	571.0	0.0	+	.	LON_OG0032033	substring_1
16204	LON_SL+_GGOE01042871.1	+	fine	1284	1365.0	81.0	100.0	+	.	LON_OG0032033	substring_1
16205	LON_SL+_GGOE01042871.1	+	intron	1366	1455.0	90.0	0.0	+	.	LON_OG0032033	substring_1
16206	LON_SL+_GGOE01042871.1	+	fine	1456	1511.0	55.0	100.0	+	.	LON_OG0032033	substring_1
16207	LON_SL+_GGOE01042977.1	+	fine	200	302.0	102.0	100.0	+	.	LON_OG0032041	substring_1
16208	LON_SL+_GGOE01042977.1	+	intron	303	1867.0	1565.0	0.0	+	.	LON_OG0032041	substring_1
16209	LON_SL+_GGOE01042977.1	+	fine	1868	1904.0	36.0	100.0	+	.	LON_OG0032041	substring_1
16210	LON_SL+_GGOE01042977.1	+	intron	1905	2346.0	442.0	0.0	+	.	LON_OG0032041	substring_1
16211	LON_SL+_GGOE01042977.1	+	fine	2347	2386.0	39.0	100.0	+	.	LON_OG0032041	substring_1
16212	LON_SL+_GGOE01042977.1	+	intron	2387	4541.0	2155.0	0.0	+	.	LON_OG0032041	substring_1
16213	LON_SL+_GGOE01042977.1	+	fine	4542	4597.0	55.0	100.0	+	.	LON_OG0032041	substring_1
16214	LON_SL+_GGOE01042977.1	+	intron	4598	5100.0	503.0	0.0	+	.	LON_OG0032041	substring_1
16215	LON_SL+_GGOE01042977.1	+	fine	5101	5175.0	74.0	100.0	+	.	LON_OG0032041	substring_1
16216	LON_SL+_GGOE01042977.1	+	intron	5176	6426.0	1251.0	0.0	+	.	LON_OG0032041	substring_1
16217	LON_SL+_GGOE01042977.1	+	fine	6427	6530.0	103.0	100.0	+	.	LON_OG0032041	substring_1
16218	LON_SL+_GGOE01042977.1	+	intron	6531	7375.0	845.0	0.0	+	.	LON_OG0032041	substring_1
16219	LON_SL+_GGOE01042977.1	+	fine	7376	7502.0	126.0	100.0	+	.	LON_OG0032041	substring_1
16220	LON_SL+_GGOE01042977.1	+	intron	7503	8337.0	835.0	0.0	+	.	LON_OG0032041	substring_1
16221	LON_SL+_GGOE01042977.1	+	fine	8338	8472.0	134.0	100.0	+	.	LON_OG0032041	substring_1
16222	LON_SL+_GGOE01042977.1	+	intron	8473	8827.0	355.0	0.0	+	.	LON_OG0032041	substring_1
16223	LON_SL+_GGOE01042977.1	+	fine	8828	8914.0	86.0	100.0	+	.	LON_OG0032041	substring_1
16224	LON_SL+_GGOE01042977.1	+	intron	8915	9295.0	381.0	0.0	+	.	LON_OG0032041	substring_1
16225	LON_SL+_GGOE01042977.1	+	fine	9296	9386.0	90.0	100.0	+	.	LON_OG0032041	substring_1
16226	LON_SL+_GGOE01042977.1	+	intron	9387	10719.0	1333.0	0.0	+	.	LON_OG0032041	substring_1
16227	LON_SL+_GGOE01042977.1	+	fine	10720	10791.0	71.0	100.0	+	.	LON_OG0032041	substring_1
16228	LON_SL+_GGOE01042977.1	+	intron	10792	12255.0	1464.0	0.0	+	.	LON_OG0032041	substring_1
16229	LON_SL+_GGOE01042977.1	+	fine	12256	12355.0	99.0	100.0	+	.	LON_OG0032041	substring_2
16230	LON_SL+_GGOE01042977.1	+	intron	12356	13121.0	766.0	0.0	+	.	LON_OG0032041	substring_2
16231	LON_SL+_GGOE01042977.1	+	fine	13122	13190.0	68.0	100.0	+	.	LON_OG0032041	substring_2
16232	LON_SL+_GGOE01042977.1	+	intron	13191	14470.0	1280.0	0.0	+	.	LON_OG0032041	substring_2
16233	LON_SL+_GGOE01042977.1	+	fine	14471	14653.0	182.0	100.0	+	.	LON_OG0032041	substring_2
16234	LON_SL+_GGOE01043090.1	+	fine	200	327.0	127.0	100.0	+	.	LON_OG0032051	substring_1
16235	LON_SL+_GGOE01043090.1	+	intron	328	1770.0	1443.0	0.0	+	.	LON_OG0032051	substring_1
16236	LON_SL+_GGOE01043090.1	+	fine	1771	1837.0	66.0	100.0	+	.	LON_OG0032051	substring_1
16237	LON_SL+_GGOE01043090.1	+	intron	1838	2984.0	1147.0	0.0	+	.	LON_OG0032051	substring_1
16238	LON_SL+_GGOE01043090.1	+	fine	2985	3036.0	51.0	100.0	+	.	LON_OG0032051	substring_1
16239	LON_SL+_GGOE01043090.1	+	intron	3037	3755.0	719.0	0.0	+	.	LON_OG0032051	substring_1
16240	LON_SL+_GGOE01043090.1	+	fine	3756	3887.0	131.0	96.97	+	.	LON_OG0032051	substring_1
16241	LON_SL+_GGOE01043141.1	+	fine	200	353.0	153.0	100.0	+	.	LON_OG0032059	substring_1
16242	LON_SL+_GGOE01043141.1	+	intron	354	751.0	398.0	0.0	+	.	LON_OG0032059	substring_1
16243	LON_SL+_GGOE01043141.1	+	fine	752	882.0	130.0	100.0	+	.	LON_OG0032059	substring_1
16244	LON_SL+_GGOE01043141.1	+	intron	883	986.0	104.0	0.0	+	.	LON_OG0032059	substring_1
16245	LON_SL+_GGOE01043141.1	+	fine	987	1020.0	33.0	100.0	+	.	LON_OG0032059	substring_1
16246	LON_SL+_GGOE01043141.1	+	intron	1021	1242.0	222.0	0.0	+	.	LON_OG0032059	substring_1
16247	LON_SL+_GGOE01043141.1	+	fine	1243	1456.0	213.0	100.0	+	.	LON_OG0032059	substring_1
16248	LON_SL+_GGOE01043141.1	+	intron	1457	1558.0	102.0	0.0	+	.	LON_OG0032059	substring_1
16249	LON_SL+_GGOE01043141.1	+	fine	1559	1776.0	217.0	100.0	+	.	LON_OG0032059	substring_1
16250	LON_SL+_GGOE01043141.1	+	intron	1777	1868.0	92.0	0.0	+	.	LON_OG0032059	substring_1
16251	LON_SL+_GGOE01043141.1	+	fine	1869	1915.0	46.0	100.0	+	.	LON_OG0032059	substring_1
16252	LON_SL+_GGOE01043141.1	+	intron	1916	1986.0	71.0	0.0	+	.	LON_OG0032059	substring_1
16253	LON_SL+_GGOE01043141.1	+	fine	1987	2119.0	132.0	100.0	+	.	LON_OG0032059	substring_1
16254	LON_SL+_GGOE01043141.1	+	intron	2120	2236.0	117.0	0.0	+	.	LON_OG0032059	substring_1
16255	LON_SL+_GGOE01043141.1	+	fine	2237	2503.0	266.0	100.0	+	.	LON_OG0032059	substring_1
16256	LON_SL+_GGOE01043141.1	+	intron	2504	3245.0	742.0	0.0	+	.	LON_OG0032059	substring_1
16257	LON_SL+_GGOE01043141.1	+	fine	3246	3491.0	245.0	100.0	+	.	LON_OG0032059	substring_1
16258	LON_SL+_GGOE01043141.1	+	intron	3492	4846.0	1355.0	0.0	+	.	LON_OG0032059	substring_1
16259	LON_SL+_GGOE01043141.1	+	fine	4847	5422.0	575.0	100.0	+	.	LON_OG0032059	substring_1
16260	LON_SL+_GGOE01043168.1	+	fine	200	313.0	113.0	96.49	+	.	LON_OG0032061	substring_1
16261	LON_SL+_GGOE01043168.1	+	intron	314	1299.0	986.0	0.0	+	.	LON_OG0032061	substring_1
16262	LON_SL+_GGOE01043168.1	+	fine	1300	1416.0	116.0	100.0	+	.	LON_OG0032061	substring_1
16263	LON_SL+_GGOE01043168.1	+	intron	1417	1911.0	495.0	0.0	+	.	LON_OG0032061	substring_1
16264	LON_SL+_GGOE01043168.1	+	fine	1912	2068.0	156.0	100.0	+	.	LON_OG0032061	substring_1
16265	LON_SL+_GGOE01043168.1	+	intron	2069	3744.0	1676.0	0.0	+	.	LON_OG0032061	substring_1
16266	LON_SL+_GGOE01043168.1	+	fine	3745	3938.0	193.0	100.0	+	.	LON_OG0032061	substring_1
16267	LON_SL+_GGOE01043168.1	+	intron	3939	4226.0	288.0	0.0	+	.	LON_OG0032061	substring_1
16268	LON_SL+_GGOE01043168.1	+	fine	4227	4354.0	127.0	100.0	+	.	LON_OG0032061	substring_1
16269	LON_SL+_GGOE01043168.1	+	intron	4355	4528.0	174.0	0.0	+	.	LON_OG0032061	substring_1
16270	LON_SL+_GGOE01043168.1	+	fine	4529	4619.0	90.0	100.0	+	.	LON_OG0032061	substring_1
16271	LON_SL+_GGOE01043168.1	+	intron	4620	5156.0	537.0	0.0	+	.	LON_OG0032061	substring_1
16272	LON_SL+_GGOE01043168.1	+	fine	5157	5320.0	163.0	100.0	+	.	LON_OG0032061	substring_1
16273	LON_SL+_GGOE01043168.1	+	intron	5321	6141.0	821.0	0.0	+	.	LON_OG0032061	substring_1
16274	LON_SL+_GGOE01043168.1	+	fine	6142	6188.0	46.0	100.0	+	.	LON_OG0032061	substring_1
16275	LON_SL+_GGOE01043168.1	+	intron	6189	6546.0	358.0	0.0	+	.	LON_OG0032061	substring_1
16276	LON_SL+_GGOE01043168.1	+	fine	6547	6645.0	98.0	100.0	+	.	LON_OG0032061	substring_1
16277	LON_SL+_GGOE01043221.1	+	fine	965	1039.0	74.0	100.0	+	.	LON_OG0032064	substring_1
16278	LON_SL+_GGOE01043221.1	+	intron	1040	1864.0	825.0	0.0	+	.	LON_OG0032064	substring_1
16279	LON_SL+_GGOE01043221.1	+	fine	1865	1906.0	41.0	100.0	+	.	LON_OG0032064	substring_1
16280	LON_SL+_GGOE01043221.1	+	intron	1907	5040.0	3134.0	0.0	+	.	LON_OG0032064	substring_1
16281	LON_SL+_GGOE01043221.1	+	fine	5041	5097.0	56.0	100.0	+	.	LON_OG0032064	substring_1
16282	LON_SL+_GGOE01043221.1	+	intron	5098	6488.0	1391.0	0.0	+	.	LON_OG0032064	substring_1
16283	LON_SL+_GGOE01043221.1	+	fine	6489	6589.0	100.0	100.0	+	.	LON_OG0032064	substring_1
16284	LON_SL+_GGOE01043221.1	+	intron	6590	6754.0	165.0	0.0	+	.	LON_OG0032064	substring_1
16285	LON_SL+_GGOE01043221.1	+	fine	6755	6856.0	101.0	100.0	+	.	LON_OG0032064	substring_1
16286	LON_SL+_GGOE01043221.1	+	intron	6857	7064.0	208.0	0.0	+	.	LON_OG0032064	substring_1
16287	LON_SL+_GGOE01043221.1	+	fine	7065	7096.0	31.0	100.0	+	.	LON_OG0032064	substring_1
16288	LON_SL+_GGOE01043221.1	+	intron	7097	8484.0	1388.0	0.0	+	.	LON_OG0032064	substring_1
16289	LON_SL+_GGOE01043221.1	+	fine	8485	8532.0	47.0	100.0	+	.	LON_OG0032064	substring_1
16290	LON_SL+_GGOE01043221.1	+	intron	8533	8736.0	204.0	0.0	+	.	LON_OG0032064	substring_1
16291	LON_SL+_GGOE01043221.1	+	fine	8737	8799.0	62.0	100.0	+	.	LON_OG0032064	substring_1
16292	LON_SL+_GGOE01043221.1	+	intron	8800	9241.0	442.0	0.0	+	.	LON_OG0032064	substring_1
16293	LON_SL+_GGOE01043221.1	+	fine	9242	9414.0	172.0	100.0	+	.	LON_OG0032064	substring_1
16294	LON_SL+_GGOE01043221.1	+	intron	9415	12814.0	3400.0	0.0	+	.	LON_OG0032064	substring_1
16295	LON_SL+_GGOE01043221.1	+	fine	12815	12898.0	83.0	100.0	+	.	LON_OG0032064	substring_2
16296	LON_SL+_GGOE01043221.1	+	intron	12899	13358.0	460.0	0.0	+	.	LON_OG0032064	substring_2
16297	LON_SL+_GGOE01043221.1	+	fine	13359	13453.0	94.0	100.0	+	.	LON_OG0032064	substring_2
16298	LON_SL+_GGOE01043221.1	+	intron	13454	13866.0	413.0	0.0	+	.	LON_OG0032064	substring_2
16299	LON_SL+_GGOE01043221.1	+	fine	13867	13942.0	75.0	100.0	+	.	LON_OG0032064	substring_2
16300	LON_SL+_GGOE01043221.1	+	intron	13943	15104.0	1162.0	0.0	+	.	LON_OG0032064	substring_2
16301	LON_SL+_GGOE01043221.1	+	fine	15105	15217.0	112.0	100.0	+	.	LON_OG0032064	substring_2
16302	LON_SL+_GGOE01043221.1	+	intron	15218	15634.0	417.0	0.0	+	.	LON_OG0032064	substring_2
16303	LON_SL+_GGOE01043221.1	+	fine	15635	15749.0	114.0	100.0	+	.	LON_OG0032064	substring_2
16304	LON_SL+_GGOE01043221.1	+	intron	15750	15880.0	131.0	0.0	+	.	LON_OG0032064	substring_2
16305	LON_SL+_GGOE01043221.1	+	fine	15881	16061.0	180.0	100.0	+	.	LON_OG0032064	substring_2
16306	LON_SL+_GGOE01043705.1	+	fine	716	833.0	117.0	100.0	+	.	LON_OG0032094	substring_1
16307	LON_SL+_GGOE01043705.1	+	intron	834	3080.0	2247.0	0.0	+	.	LON_OG0032094	substring_1
16308	LON_SL+_GGOE01043705.1	+	fine	3081	3211.0	130.0	100.0	+	.	LON_OG0032094	substring_1
16309	LON_SL+_GGOE01043705.1	+	intron	3212	4191.0	980.0	0.0	+	.	LON_OG0032094	substring_1
