seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
HIE_SL+_TRINITY_DN38123_c0_g1_i2	+	fine	13668	13770	102	100.0	+	.	HIE_OG0032731	substring_1
HIE_SL+_TRINITY_DN38123_c0_g1_i2	+	intron	13771	14101	330	0	+	.	HIE_OG0032731	substring_1
HIE_SL+_TRINITY_DN38123_c0_g1_i2	+	fine	14102	14152	50	100.0	+	.	HIE_OG0032731	substring_1
HIE_SL+_TRINITY_DN38123_c0_g1_i2	+	intron	14153	14596	443	0	+	.	HIE_OG0032731	substring_1
HIE_SL+_TRINITY_DN38123_c0_g1_i2	+	fine	14597	14703	106	96.26	+	.	HIE_OG0032731	substring_1
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	196	385	189	98.42	-	.	HIE_OG0032734	substring_1
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	intron	386	827	441	0	-	.	HIE_OG0032734	substring_1
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	intron	386	827	441	0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	828	862	34	100.0	-	.	HIE_OG0032734	substring_1
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	1617	1795	178	97.21	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	2228	2380	152	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	2542	2621	79	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	3049	3105	56	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	3617	3726	109	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	4253	4323	70	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	4682	4772	90	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	5338	5374	36	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	5650	5734	84	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	6825	6903	78	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	7649	7742	93	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	8048	8088	40	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	8880	8962	82	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	9202	9289	87	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	10171	10340	169	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	10887	10964	77	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	11283	11401	118	100.0	-	.	HIE_OG0032734	substring_2
HIE_SL-_TRINITY_DN53179_c0_g1_i1	-	fine	11854	11946	92	98.92	-	.	HIE_OG0032734	substring_2
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	fine	200	351	151	100.0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	intron	352	1329	977	0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	fine	1330	1395	65	100.0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	intron	1396	3377	1981	0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	fine	3378	3492	114	99.13	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	intron	3493	4380	887	0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	fine	4381	4415	34	100.0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	intron	4416	5239	823	0	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN44934_c11_g1_i5	+	fine	5240	5320	80	96.3	+	.	HIE_OG0032735	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	fine	557	747	190	98.95	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	intron	748	1024	276	0	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	fine	1025	1099	74	97.33	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	intron	1100	1702	602	0	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	fine	1703	1760	57	100.0	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	intron	1761	49016	47255	0	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN43040_c6_g1_i3	+	fine	49017	49385	368	98.92	+	.	HIE_OG0032736	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	198	276	78	98.73	+	.	HIE_OG0032738	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	277	535	258	0	+	.	HIE_OG0032738	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	277	535	258	0	+	.	HIE_OG0032738	substring_2
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	277	535	258	0	+	.	HIE_OG0032738	substring_3
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	536	581	45	100.0	+	.	HIE_OG0032738	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	582	1367	785	0	+	.	HIE_OG0032738	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	582	1367	785	0	+	.	HIE_OG0032738	substring_2
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	intron	582	1367	785	0	+	.	HIE_OG0032738	substring_3
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	1368	1470	102	96.12	+	.	HIE_OG0032738	substring_1
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	2573	2647	74	100.0	+	.	HIE_OG0032738	substring_2
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	3734	3783	49	100.0	+	.	HIE_OG0032738	substring_2
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	4599	4676	77	98.72	+	.	HIE_OG0032738	substring_2
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	13642	13722	80	98.77	+	.	HIE_OG0032738	substring_3
HIE_SL+_TRINITY_DN39514_c6_g2_i2	+	fine	15101	15338	237	97.9	+	.	HIE_OG0032738	substring_3
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	198	267	69	98.57	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	268	885	617	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	886	938	52	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	939	1454	515	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	1455	1565	110	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	1566	3863	2297	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	3864	3991	127	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	3992	4057	65	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	4058	4123	65	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	4124	4646	522	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	4647	4775	128	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	intron	4776	4982	206	0	+	.	HIE_OG0032740	substring_1
HIE_SL+_TRINITY_DN7734_c0_g1_i1	+	fine	4983	5093	110	100.0	+	.	HIE_OG0032740	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	fine	2531	2593	62	98.41	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	intron	2594	2699	105	0	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	fine	2700	2818	118	100.0	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	intron	2819	4941	2122	0	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	fine	4942	5036	94	97.89	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	intron	5037	6351	1314	0	-	.	HIE_OG0032756	substring_1
HIE_SL-_TRINITY_DN45889_c1_g1_i3	-	fine	6352	6385	33	97.06	-	.	HIE_OG0032756	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	200	230	30	100.0	+	.	HIE_OG0032765	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	231	566	335	0	+	.	HIE_OG0032765	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	231	566	335	0	+	.	HIE_OG0032765	substring_2
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	231	566	335	0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	567	772	205	99.51	+	.	HIE_OG0032765	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	773	1839	1066	0	+	.	HIE_OG0032765	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	773	1839	1066	0	+	.	HIE_OG0032765	substring_2
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	intron	773	1839	1066	0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	1840	1900	60	100.0	+	.	HIE_OG0032765	substring_1
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	3637	3718	81	100.0	+	.	HIE_OG0032765	substring_2
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	3974	4028	54	100.0	+	.	HIE_OG0032765	substring_2
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	5856	5900	44	100.0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	6345	6451	106	100.0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	6620	6687	67	100.0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	7148	7194	46	100.0	+	.	HIE_OG0032765	substring_3
HIE_SL+_TRINITY_DN38881_c5_g1_i1	+	fine	7441	7537	96	97.94	+	.	HIE_OG0032765	substring_3
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	198	374	176	98.87	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	375	866	491	0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	375	866	491	0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	867	924	57	100.0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	925	1264	339	0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	925	1264	339	0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	1265	1398	133	99.25	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	1399	1581	182	0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	1399	1581	182	0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	1582	1710	128	100.0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	1711	2306	595	0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	1711	2306	595	0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	2307	2410	103	99.04	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	2411	3034	623	0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	intron	2411	3034	623	0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	3035	3109	74	100.0	-	.	HIE_OG0032767	substring_1
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	4691	4729	38	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	4828	4909	81	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	6336	6485	149	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	6824	6982	158	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	8102	8214	112	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	9060	9135	75	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	9360	9459	99	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL-_TRINITY_DN41404_c3_g1_i4	-	fine	9787	9873	86	100.0	-	.	HIE_OG0032767	substring_2
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	200	311	111	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	312	897	585	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	898	953	55	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	954	1226	272	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	1227	1301	74	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	1302	2238	936	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	2239	2327	88	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	2328	4148	1820	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	4149	4237	88	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	4238	4603	365	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	4604	4771	167	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	4772	6379	1607	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	6380	6482	102	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	6483	8631	2148	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	8632	8700	68	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	8701	8797	96	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	8798	8883	85	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	8884	9667	783	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	9668	9762	94	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	9763	10419	656	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	10420	10587	167	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	10588	10999	411	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	11000	11071	71	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	11072	12051	979	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	12052	12136	84	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	12137	13934	1797	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	13935	14015	80	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	intron	14016	14480	464	0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN48392_c1_g1_i1	+	fine	14481	14530	49	100.0	+	.	HIE_OG0032771	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	450	531	81	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	532	1006	474	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	1007	1128	121	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	1129	1875	746	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	1876	1971	95	97.92	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	1972	2165	193	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	2166	2257	91	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	2258	3086	828	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	3087	3177	90	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	3178	3544	366	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	3545	3639	94	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	3640	4135	495	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	4136	4240	104	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	4241	5104	863	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	5105	5183	78	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	5184	5818	634	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	5819	5885	66	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	intron	5886	7092	1206	0	+	.	HIE_OG0032778	substring_1
HIE_SL+_TRINITY_DN35399_c0_g1_i1	+	fine	7093	7227	134	100.0	+	.	HIE_OG0032778	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	200	426	226	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	427	536	109	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	537	643	106	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	644	1116	472	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	1117	1199	82	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	1200	1305	105	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	1306	1389	83	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	1390	2629	1239	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	2630	2678	48	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	2679	3437	758	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	3438	3494	56	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	3495	4444	949	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	4445	4592	147	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	4593	6177	1584	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	6178	6244	66	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	6245	7527	1282	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	7528	7660	132	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	7661	8095	434	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	8096	8151	55	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	8152	10010	1858	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	10011	10134	123	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	10135	10568	433	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	10569	10626	57	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	10627	11988	1361	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	11989	12059	70	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	12060	12315	255	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	12316	12369	53	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	12370	12920	550	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	12921	13047	126	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	13048	13473	425	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	13474	13616	142	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	13617	15622	2005	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	15623	15725	102	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	15726	15887	161	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	15888	15969	81	100.0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	intron	15970	16774	804	0	-	.	HIE_OG0032782	substring_1
HIE_SL-_TRINITY_DN47860_c3_g2_i1	-	fine	16775	16918	143	99.31	-	.	HIE_OG0032782	substring_1
HIE_SL+_TRINITY_DN52040_c0_g1_i1	+	fine	4447	4682	235	98.73	+	.	HIE_OG0032788	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	2073	2198	125	95.24	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	2199	2327	128	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	2328	2398	70	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	2399	2682	283	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	2683	2737	54	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	2738	3060	322	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	3061	3123	62	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	3124	3358	234	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	3359	3457	98	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	3458	3957	499	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	3958	4054	96	98.97	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	4055	5050	995	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	5051	5155	104	99.05	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	5156	5323	167	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	5324	5367	43	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	5368	5524	156	0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	fine	5525	5582	57	100.0	-	.	HIE_OG0032792	substring_1
HIE_SL-_TRINITY_DN51732_c0_g1_i2	-	intron	5583	5834	251	0	-	.	HIE_OG0032792	substring_1
